address,scam_type,total_received_btc,total_sent_btc,balance_btc,transaction_count,first_seen,last_seen,is_scam,dataset_source
mixer_000004,Mixer,27.872973036745044,32.512518236376174,0.12096242685789549,1410,2018-02-04,2019-07-11,1,cryptoscam_synthetic
mixer_000005,Mixer,7.216589902852916,16.40894012741959,1.03631945599815,3746,2018-12-01,2019-05-02,1,cryptoscam_synthetic
mixer_000006,Mixer,12.62776149584219,10.138870744321803,2.1180429575907977,4418,2018-11-04,2019-02-08,1,cryptoscam_synthetic
mixer_000007,Mixer,12.149888846102762,2.127686891116031,0.3116576936744206,113,2018-06-06,2019-12-15,1,cryptoscam_synthetic
mixer_000008,Mixer,20.13231402226545,16.173449087965494,1.122310923904859,712,2018-10-14,2019-08-05,1,cryptoscam_synthetic
mixer_000009,Mixer,0.9096023038534995,20.363548086070875,0.17320223726679798,2107,2018-02-14,2019-05-27,1,cryptoscam_synthetic
mixer_000010,Mixer,29.680849682590893,8.781040670632375,0.9330032869874393,1271,2018-01-21,2019-06-28,1,cryptoscam_synthetic
mixer_000011,Mixer,1.261843891858533,53.20250212322344,0.2803421757035913,2684,2018-10-05,2019-01-02,1,cryptoscam_synthetic
mixer_000012,Mixer,1.4737980634796266,21.835561015899522,0.43544750294863993,1937,2018-12-10,2019-06-01,1,cryptoscam_synthetic
mixer_000013,Mixer,0.7657591539828238,18.800296801498494,2.994205200773991,3081,2018-11-05,2019-07-06,1,cryptoscam_synthetic
mixer_000014,Mixer,13.198482262278743,12.261316624374398,0.5244411484531913,3753,2018-11-26,2019-07-23,1,cryptoscam_synthetic
mixer_000015,Mixer,34.029125151699645,17.752853404784883,3.023289953122086,3220,2018-11-07,2019-11-21,1,cryptoscam_synthetic
mixer_000016,Mixer,13.12139132817191,20.788788042196614,1.0412690274091874,1725,2018-08-28,2019-04-15,1,cryptoscam_synthetic
mixer_000017,Mixer,3.5978569128912152,1.185798720734238,0.517789218389005,1751,2018-12-05,2019-02-19,1,cryptoscam_synthetic
mixer_000018,Mixer,6.139244612161355,58.87974690457064,0.47239355184794846,1510,2018-01-17,2019-01-25,1,cryptoscam_synthetic
mixer_000019,Mixer,2.7088258799754907,24.199105502191518,1.0292132697011092,1633,2018-09-06,2019-04-12,1,cryptoscam_synthetic
mixer_000020,Mixer,11.31868056039113,14.364002370288391,0.43073762142048677,3279,2018-08-02,2019-02-27,1,cryptoscam_synthetic
mixer_000021,Mixer,0.9827670650719897,14.564384453084177,0.7234584176642717,2285,2018-01-12,2019-06-24,1,cryptoscam_synthetic
mixer_000022,Mixer,5.329843424566496,8.158590802231345,1.4187208641974982,3476,2018-01-24,2019-05-15,1,cryptoscam_synthetic
mixer_000023,Mixer,9.864853596019472,12.824948994537136,0.5597405610277282,4133,2018-06-06,2019-09-05,1,cryptoscam_synthetic
mixer_000024,Mixer,4.855304907342401,0.7758015744730861,0.18295346141761604,1869,2018-06-04,2019-09-20,1,cryptoscam_synthetic
mixer_000025,Mixer,14.631938370841748,9.50938881504223,0.12762120078832473,3054,2018-02-22,2019-04-23,1,cryptoscam_synthetic
mixer_000026,Mixer,9.333401214295156,24.106759172586226,0.669451278798293,4028,2018-06-06,2019-08-14,1,cryptoscam_synthetic
mixer_000027,Mixer,22.787695331036456,8.600762690547988,0.16530077357710402,4055,2018-07-09,2019-08-14,1,cryptoscam_synthetic
mixer_000028,Mixer,10.587906907681177,36.04091065873339,0.227991829756496,3360,2018-04-06,2019-08-11,1,cryptoscam_synthetic
mixer_000029,Mixer,1.9496266305360064,6.140356955277462,0.008344632116086293,1084,2018-08-07,2019-11-10,1,cryptoscam_synthetic
mixer_000030,Mixer,29.05737880986643,8.308452800457141,0.11070130940765,775,2018-11-28,2019-09-19,1,cryptoscam_synthetic
mixer_000031,Mixer,10.710999947054006,1.6229656686730343,0.8579174662397674,2460,2018-03-21,2019-10-13,1,cryptoscam_synthetic
mixer_000032,Mixer,4.055373290036728,2.4080657527776737,1.5363509844276935,3269,2018-06-23,2019-12-10,1,cryptoscam_synthetic
mixer_000033,Mixer,20.223987877506374,12.959236728086236,0.82413830275778,1767,2018-01-02,2019-05-11,1,cryptoscam_synthetic
mixer_000034,Mixer,10.747545896590166,6.093300325797663,1.2008222011955585,2122,2018-02-07,2019-12-08,1,cryptoscam_synthetic
mixer_000035,Mixer,22.29131650478052,6.461391779009524,0.6012189353501246,3462,2018-06-04,2019-08-12,1,cryptoscam_synthetic
mixer_000036,Mixer,14.852954745906763,12.218861816569277,0.10764155696124209,1552,2018-01-16,2019-11-26,1,cryptoscam_synthetic
mixer_000037,Mixer,13.837441191340735,22.493529188684324,0.012549197363469483,1230,2018-02-12,2019-11-09,1,cryptoscam_synthetic
mixer_000038,Mixer,9.231249030154233,8.959293613220348,1.1424311851080282,3758,2018-11-13,2019-06-10,1,cryptoscam_synthetic
mixer_000039,Mixer,17.840191378872554,0.15729104505205269,2.433451609829211,1922,2018-12-18,2019-09-21,1,cryptoscam_synthetic
mixer_000040,Mixer,21.629104679652947,64.41089871855682,0.36458794087266844,430,2018-03-09,2019-07-18,1,cryptoscam_synthetic
mixer_000041,Mixer,6.59077812044224,1.0661106460826661,0.41192470680179727,3250,2018-09-10,2019-11-02,1,cryptoscam_synthetic
mixer_000042,Mixer,37.176839516037276,28.07072659933912,0.6892460714719815,993,2018-12-02,2019-01-28,1,cryptoscam_synthetic
mixer_000043,Mixer,9.848748805524293,21.131737201073975,0.6882591628229063,2104,2018-01-17,2019-05-15,1,cryptoscam_synthetic
mixer_000044,Mixer,11.159052242113262,23.46474748576044,1.1968502522200182,4990,2018-10-19,2019-05-11,1,cryptoscam_synthetic
mixer_000045,Mixer,9.843321531919015,12.418187360356729,0.47787582188308814,3839,2018-08-23,2019-02-17,1,cryptoscam_synthetic
mixer_000046,Mixer,12.851504611884693,4.7887617753317855,0.11601212564964528,3295,2018-12-04,2019-08-20,1,cryptoscam_synthetic
mixer_000047,Mixer,16.519595481940172,10.763114706969834,1.1196781204912822,3726,2018-04-18,2019-01-22,1,cryptoscam_synthetic
mixer_000048,Mixer,19.21749896145317,10.102419914784367,0.3506790246338177,2347,2018-06-15,2019-07-18,1,cryptoscam_synthetic
mixer_000049,Mixer,19.129839580888387,1.2512650486218364,0.2609128189842989,1445,2018-07-06,2019-04-03,1,cryptoscam_synthetic
mixer_000050,Mixer,4.515567803181005,5.712019645139353,0.6486526190079062,4286,2018-02-09,2019-07-27,1,cryptoscam_synthetic
mixer_000051,Mixer,10.36136003232515,10.627620701567148,0.9544997525639712,1594,2018-03-19,2019-03-17,1,cryptoscam_synthetic
mixer_000052,Mixer,15.72953772304568,29.71179020139276,0.6731438670321225,3242,2018-12-03,2019-04-01,1,cryptoscam_synthetic
mixer_000053,Mixer,2.8747747901442913,3.1393003032597697,0.33101329464002527,4871,2018-11-11,2019-05-28,1,cryptoscam_synthetic
mixer_000054,Mixer,12.154838546650016,3.6275653864722717,2.2527258846615745,1725,2018-09-16,2019-09-21,1,cryptoscam_synthetic
mixer_000055,Mixer,18.189398706193806,12.985329269820065,0.37935693584626307,4223,2018-02-22,2019-12-23,1,cryptoscam_synthetic
mixer_000056,Mixer,6.0840314105313915,2.308374303055628,0.9832926054462224,1696,2018-12-09,2019-08-27,1,cryptoscam_synthetic
mixer_000057,Mixer,5.230655942718394,18.87736151041,0.31004740603423026,735,2018-03-18,2019-02-10,1,cryptoscam_synthetic
mixer_000058,Mixer,16.371756986942334,2.1961332746536733,1.226006518903915,2614,2018-05-05,2019-12-12,1,cryptoscam_synthetic
mixer_000059,Mixer,17.063252390700878,9.32984327352442,0.0983367746924426,1138,2018-07-04,2019-07-01,1,cryptoscam_synthetic
mixer_000060,Mixer,1.7134457410927137,3.4105654515908457,0.32307780551325643,3673,2018-09-26,2019-07-24,1,cryptoscam_synthetic
mixer_000061,Mixer,39.18591481879538,1.5240846198860882,1.2194944233307408,253,2018-12-14,2019-03-20,1,cryptoscam_synthetic
mixer_000062,Mixer,2.5709706196851494,21.453496302368183,2.012444364099698,4323,2018-02-15,2019-07-07,1,cryptoscam_synthetic
mixer_000063,Mixer,0.7203680179260669,15.909279100003019,2.106266386511443,1528,2018-02-23,2019-05-19,1,cryptoscam_synthetic
mixer_000064,Mixer,6.557713266537238,7.905316105098482,1.6665617751668382,1289,2018-05-16,2019-04-20,1,cryptoscam_synthetic
mixer_000065,Mixer,36.79360733423199,6.043959646894377,2.343798381583027,4625,2018-04-17,2019-07-06,1,cryptoscam_synthetic
mixer_000066,Mixer,13.32866969790236,1.5337887346901835,0.4428233670620573,3093,2018-07-21,2019-07-14,1,cryptoscam_synthetic
mixer_000067,Mixer,3.493705680408344,16.305867830250637,0.21713850036190993,1082,2018-06-21,2019-03-09,1,cryptoscam_synthetic
mixer_000068,Mixer,9.82602414557608,11.237917923100467,1.8308845372466298,550,2018-05-12,2019-06-21,1,cryptoscam_synthetic
mixer_000069,Mixer,14.618150220304933,15.249088738071412,0.40231307828680857,1379,2018-05-01,2019-05-14,1,cryptoscam_synthetic
mixer_000070,Mixer,3.3990431398778034,15.62537351445179,0.9910127802682649,4337,2018-07-12,2019-02-17,1,cryptoscam_synthetic
mixer_000071,Mixer,0.48310577307714997,9.955196637983958,4.783031614719666,3489,2018-12-25,2019-02-26,1,cryptoscam_synthetic
mixer_000072,Mixer,0.3121963128725754,3.0761894200833684,0.17482489501889067,637,2018-10-16,2019-03-07,1,cryptoscam_synthetic
mixer_000073,Mixer,5.4775292499148955,4.351922466738545,0.09822201346613525,1364,2018-01-21,2019-02-11,1,cryptoscam_synthetic
mixer_000074,Mixer,13.813714745551504,4.8820063023009945,0.09612449826152505,3420,2018-10-06,2019-07-13,1,cryptoscam_synthetic
mixer_000075,Mixer,2.6412305208968663,1.0028165932548663,1.0960506789619895,3323,2018-06-13,2019-02-25,1,cryptoscam_synthetic
mixer_000076,Mixer,37.65213565524172,17.54471256206795,0.45722002085674446,4442,2018-03-15,2019-05-02,1,cryptoscam_synthetic
mixer_000077,Mixer,26.33156429700552,0.9526528891476362,1.6327082384190355,3822,2018-10-04,2019-01-20,1,cryptoscam_synthetic
mixer_000078,Mixer,8.414240149919332,23.08450185188627,3.0335203768547854,205,2018-04-28,2019-06-22,1,cryptoscam_synthetic
mixer_000079,Mixer,31.880061201746045,7.74341905234233,0.15253664088145566,2780,2018-02-25,2019-08-08,1,cryptoscam_synthetic
mixer_000080,Mixer,2.448840334145445,9.296749894779563,1.0677996162828105,4780,2018-10-23,2019-03-13,1,cryptoscam_synthetic
mixer_000081,Mixer,26.73819471859684,26.180123539851685,0.4812604110066219,1304,2018-04-20,2019-12-15,1,cryptoscam_synthetic
mixer_000082,Mixer,0.970972683919588,4.893315079841307,2.250933143422094,3692,2018-12-27,2019-10-18,1,cryptoscam_synthetic
mixer_000083,Mixer,0.5140733293361707,27.5389265211642,1.4040144531836765,1337,2018-07-26,2019-04-18,1,cryptoscam_synthetic
mixer_000084,Mixer,63.17432164229861,25.172904781569066,0.7176354806772492,1319,2018-09-13,2019-01-21,1,cryptoscam_synthetic
mixer_000085,Mixer,2.526802236789749,9.458884929164688,2.2317576782233375,4510,2018-09-12,2019-03-28,1,cryptoscam_synthetic
mixer_000086,Mixer,5.115344871607615,4.153023135400269,1.0933554331892343,418,2018-01-26,2019-04-18,1,cryptoscam_synthetic
mixer_000087,Mixer,17.380024417218298,7.173857764191873,0.9195230941592291,4848,2018-08-09,2019-01-19,1,cryptoscam_synthetic
mixer_000088,Mixer,0.7812683038433369,29.504248730413295,0.5580461583367223,1266,2018-11-14,2019-09-16,1,cryptoscam_synthetic
mixer_000089,Mixer,9.349727401309996,3.4159909932334513,0.6061329347824959,780,2018-05-10,2019-08-01,1,cryptoscam_synthetic
mixer_000090,Mixer,27.575670909284206,20.202874285674987,1.6340831583004793,733,2018-09-08,2019-03-07,1,cryptoscam_synthetic
mixer_000091,Mixer,0.043948664263840344,1.557005067645721,2.4150184616777493,3225,2018-11-17,2019-03-03,1,cryptoscam_synthetic
mixer_000092,Mixer,10.464195038111104,3.2761320839196375,0.33016440436474304,3119,2018-12-06,2019-01-07,1,cryptoscam_synthetic
mixer_000093,Mixer,4.235585390667814,11.38375285680835,0.9304166344172493,2248,2018-10-09,2019-08-15,1,cryptoscam_synthetic
mixer_000094,Mixer,3.872346044513541,52.58496183989854,0.9213897001845232,4864,2018-10-13,2019-07-02,1,cryptoscam_synthetic
mixer_000095,Mixer,16.613774888976106,16.96430060726318,0.9250298505867136,3952,2018-01-19,2019-06-20,1,cryptoscam_synthetic
mixer_000096,Mixer,22.524131110090956,2.3513160224123446,3.312720351213153,3951,2018-06-21,2019-07-27,1,cryptoscam_synthetic
mixer_000097,Mixer,31.04957779742962,2.967430106294361,0.9922770052720165,956,2018-07-07,2019-08-12,1,cryptoscam_synthetic
mixer_000098,Mixer,2.610024173639452,32.24756588588166,0.5918949417742309,1432,2018-02-26,2019-05-10,1,cryptoscam_synthetic
mixer_000099,Mixer,14.324675775669489,0.6484347208716916,0.8150980461499503,1873,2018-05-11,2019-07-11,1,cryptoscam_synthetic
mixer_000100,Mixer,2.2785478165846342,0.7125685693168733,0.30717571975082625,4071,2018-04-08,2019-02-09,1,cryptoscam_synthetic
mixer_000101,Mixer,15.531245878011372,2.826208847135863,0.3001815800898632,1276,2018-09-02,2019-05-27,1,cryptoscam_synthetic
mixer_000102,Mixer,8.97052612551148,10.413153794679026,0.5798469328598309,519,2018-01-02,2019-08-06,1,cryptoscam_synthetic
mixer_000103,Mixer,7.642225805552029,15.798031718514384,3.66307842623297,1342,2018-12-20,2019-10-03,1,cryptoscam_synthetic
mixer_000104,Mixer,20.111328381374605,37.97811869634265,0.3973688203587859,1437,2018-12-01,2019-12-23,1,cryptoscam_synthetic
mixer_000105,Mixer,8.826631832025338,17.665065572420975,0.020550874607035183,4390,2018-02-16,2019-01-23,1,cryptoscam_synthetic
mixer_000106,Mixer,46.46646435527559,3.618201089246407,1.9012118866078311,133,2018-01-01,2019-06-14,1,cryptoscam_synthetic
mixer_000107,Mixer,18.51474308017585,19.413499703952557,0.06352562353243976,2408,2018-01-12,2019-04-14,1,cryptoscam_synthetic
mixer_000108,Mixer,29.00800929164453,0.9403226937620833,1.7784229894578465,4000,2018-03-16,2019-11-23,1,cryptoscam_synthetic
mixer_000109,Mixer,40.438675265837794,5.278638512485897,4.309653795118722,203,2018-07-22,2019-04-01,1,cryptoscam_synthetic
mixer_000110,Mixer,25.658895760436966,0.47047222648456444,0.5093713424696839,2037,2018-05-05,2019-03-23,1,cryptoscam_synthetic
mixer_000111,Mixer,12.26504436799202,5.997385182698667,0.6849932294045198,4912,2018-03-15,2019-09-12,1,cryptoscam_synthetic
mixer_000112,Mixer,0.5041295466799081,45.838534985928455,0.36019172683761513,4446,2018-09-21,2019-08-16,1,cryptoscam_synthetic
mixer_000113,Mixer,5.84234750477187,8.050745971063275,0.1379039715138508,3542,2018-10-06,2019-08-07,1,cryptoscam_synthetic
mixer_000114,Mixer,21.135291367517592,0.3182859821763177,0.5579325965442493,3708,2018-04-12,2019-08-12,1,cryptoscam_synthetic
mixer_000115,Mixer,3.1771910947523296,0.8582030483138994,0.373070524031552,4136,2018-08-15,2019-05-15,1,cryptoscam_synthetic
mixer_000116,Mixer,20.95839375976463,1.454989292516851,0.6862479117470056,272,2018-05-04,2019-10-24,1,cryptoscam_synthetic
mixer_000117,Mixer,5.089334877083848,7.709436866503176,1.7201485926740039,634,2018-05-15,2019-02-10,1,cryptoscam_synthetic
mixer_000118,Mixer,29.786082849295706,38.35875435672788,0.4198492594354345,3151,2018-07-16,2019-05-03,1,cryptoscam_synthetic
mixer_000119,Mixer,24.857035442212375,16.60918923334178,3.9002503255466414,168,2018-04-19,2019-03-27,1,cryptoscam_synthetic
mixer_000120,Mixer,20.409698645592663,1.7946560177813542,0.5481672153996814,1968,2018-02-04,2019-03-06,1,cryptoscam_synthetic
mixer_000121,Mixer,10.70024876838241,0.6171751724007121,0.0900459138984643,3493,2018-03-28,2019-11-11,1,cryptoscam_synthetic
mixer_000122,Mixer,4.051029805545383,13.55628694589832,0.4233831101399622,1065,2018-08-06,2019-01-22,1,cryptoscam_synthetic
mixer_000123,Mixer,18.834788301504357,22.03979916300289,0.8719092858066201,4021,2018-11-05,2019-01-12,1,cryptoscam_synthetic
mixer_000124,Mixer,10.038218096758742,3.699180820650737,1.0594872199297454,4634,2018-05-08,2019-06-09,1,cryptoscam_synthetic
mixer_000125,Mixer,21.091522288978755,42.47300911524873,0.06003478985342075,2617,2018-03-01,2019-04-04,1,cryptoscam_synthetic
mixer_000126,Mixer,8.391151337250026,5.10783857846053,0.12475532155054574,2008,2018-04-04,2019-11-25,1,cryptoscam_synthetic
mixer_000127,Mixer,9.094756441890222,19.464477760450876,0.17001825934020262,2812,2018-04-18,2019-03-19,1,cryptoscam_synthetic
mixer_000128,Mixer,7.542126681547109,28.009451360606953,2.5775303858270417,3686,2018-12-06,2019-03-13,1,cryptoscam_synthetic
mixer_000129,Mixer,31.989878797626563,12.620443516594419,0.26170865833860674,2152,2018-01-25,2019-07-22,1,cryptoscam_synthetic
mixer_000130,Mixer,6.3415952075407525,2.971296023550126,1.0878494651892183,1077,2018-05-12,2019-04-28,1,cryptoscam_synthetic
mixer_000131,Mixer,17.453018102244666,0.310065700838567,1.7273109584594315,2860,2018-01-24,2019-11-04,1,cryptoscam_synthetic
mixer_000132,Mixer,2.4619264127071148,46.28331691792502,0.5791636761659931,4505,2018-06-01,2019-09-16,1,cryptoscam_synthetic
mixer_000133,Mixer,16.615454345180748,3.838963541379481,0.7381547561585963,359,2018-01-06,2019-06-06,1,cryptoscam_synthetic
mixer_000134,Mixer,18.01035489137933,60.520055383494,1.0045849628729293,1117,2018-11-23,2019-03-28,1,cryptoscam_synthetic
mixer_000135,Mixer,4.872366704212238,36.20215623701944,0.49933865654487614,1103,2018-06-19,2019-11-11,1,cryptoscam_synthetic
mixer_000136,Mixer,51.504556212562186,2.5818050609590175,0.18691265545582378,1475,2018-08-12,2019-02-08,1,cryptoscam_synthetic
mixer_000137,Mixer,22.22443532794555,30.845575386519727,2.100235494427973,2398,2018-01-15,2019-06-13,1,cryptoscam_synthetic
mixer_000138,Mixer,28.064478530031785,3.0658696502317007,2.765954418147155,3905,2018-05-28,2019-07-05,1,cryptoscam_synthetic
mixer_000139,Mixer,13.411124988493023,40.87617098932478,1.407585026317621,3139,2018-11-16,2019-01-17,1,cryptoscam_synthetic
mixer_000140,Mixer,14.024240477023527,13.49735845934675,1.2224711952625542,1951,2018-12-05,2019-07-20,1,cryptoscam_synthetic
mixer_000141,Mixer,73.41936530993966,10.3627714307457,0.25597684661484355,2007,2018-08-22,2019-06-04,1,cryptoscam_synthetic
mixer_000142,Mixer,24.36616007298062,13.781104590529434,0.5908916087660904,1241,2018-08-14,2019-04-19,1,cryptoscam_synthetic
mixer_000143,Mixer,28.755791346436506,11.0326954377615,1.4860456947433383,3971,2018-01-01,2019-04-06,1,cryptoscam_synthetic
mixer_000144,Mixer,13.926715244545708,13.641167279564304,0.5081462186032595,668,2018-10-27,2019-10-07,1,cryptoscam_synthetic
mixer_000145,Mixer,3.077815674060141,18.00220067188975,0.5264524269036251,1386,2018-11-09,2019-06-21,1,cryptoscam_synthetic
mixer_000146,Mixer,12.739790399078572,5.571543281192013,2.114813543832365,2533,2018-10-02,2019-02-13,1,cryptoscam_synthetic
mixer_000147,Mixer,30.565660359627906,22.94718644506029,2.171487130490452,861,2018-10-06,2019-12-19,1,cryptoscam_synthetic
mixer_000148,Mixer,4.573799380410741,62.3252765126826,4.754654292363518,4250,2018-08-28,2019-09-15,1,cryptoscam_synthetic
mixer_000149,Mixer,1.6457539312546776,0.5330083436414235,2.599038606517443,2156,2018-10-17,2019-09-18,1,cryptoscam_synthetic
mixer_000150,Mixer,15.008798935735511,3.9691964454731044,1.0764016329905803,838,2018-05-04,2019-07-09,1,cryptoscam_synthetic
mixer_000151,Mixer,8.212437081806335,2.056672425054252,4.223586339305135,4715,2018-05-10,2019-08-22,1,cryptoscam_synthetic
mixer_000152,Mixer,10.203369511300243,24.204694782065165,1.3452101372649503,3463,2018-11-27,2019-02-23,1,cryptoscam_synthetic
mixer_000153,Mixer,21.687459554299064,28.4818004221976,0.48417211933870985,724,2018-12-16,2019-03-03,1,cryptoscam_synthetic
mixer_000154,Mixer,3.0632702187293774,10.953591384322987,0.2493987265146691,262,2018-03-18,2019-06-06,1,cryptoscam_synthetic
mixer_000155,Mixer,5.184142956011871,5.433161175870178,1.9189093864923543,1368,2018-05-05,2019-01-24,1,cryptoscam_synthetic
mixer_000156,Mixer,39.722817697253895,3.5376147307311947,0.03814433292470208,3022,2018-08-07,2019-07-16,1,cryptoscam_synthetic
mixer_000157,Mixer,18.46455088900949,30.848666883175245,1.365647861998329,4918,2018-04-12,2019-06-22,1,cryptoscam_synthetic
mixer_000158,Mixer,1.1442441478500194,0.9726362582252248,2.6502481527259913,1761,2018-01-13,2019-12-02,1,cryptoscam_synthetic
mixer_000159,Mixer,56.90103086320711,21.663281849613668,0.8026040378265876,1989,2018-08-21,2019-11-25,1,cryptoscam_synthetic
mixer_000160,Mixer,8.422551701720671,19.397123356241718,3.155003415721253,3464,2018-02-08,2019-04-07,1,cryptoscam_synthetic
mixer_000161,Mixer,7.4421268125636315,1.5446775731613165,1.1661528177715936,4690,2018-05-03,2019-03-23,1,cryptoscam_synthetic
mixer_000162,Mixer,0.6863820262574273,9.523437844711925,0.23277226337528595,4838,2018-05-26,2019-04-27,1,cryptoscam_synthetic
mixer_000163,Mixer,7.110479188931655,74.67632150259801,0.18906075336621533,1125,2018-01-27,2019-10-28,1,cryptoscam_synthetic
mixer_000164,Mixer,41.32858589158545,1.4085623400522775,1.922248195527705,4720,2018-07-03,2019-10-05,1,cryptoscam_synthetic
mixer_000165,Mixer,20.25761265566156,26.106768315466518,0.6713713503231347,652,2018-03-15,2019-08-24,1,cryptoscam_synthetic
mixer_000166,Mixer,17.948990698694335,0.33300245342843426,0.5743272112073723,2687,2018-04-06,2019-05-16,1,cryptoscam_synthetic
mixer_000167,Mixer,20.044200945683546,1.8167120964334051,0.5750590778280777,2453,2018-06-21,2019-04-06,1,cryptoscam_synthetic
mixer_000168,Mixer,35.984909688871305,26.053948342830687,0.11353840804789235,1374,2018-09-12,2019-01-17,1,cryptoscam_synthetic
mixer_000169,Mixer,9.623389393525702,4.492407746958179,0.09317964068927735,1865,2018-10-11,2019-08-03,1,cryptoscam_synthetic
mixer_000170,Mixer,66.20508428095137,27.887259035417227,2.2594420620540068,3571,2018-03-06,2019-05-20,1,cryptoscam_synthetic
mixer_000171,Mixer,84.06016610062828,11.745312134447538,0.2944681730032832,2620,2018-12-17,2019-11-22,1,cryptoscam_synthetic
mixer_000172,Mixer,1.2073194664007265,1.7785617716390487,0.5608570325403038,2089,2018-03-08,2019-07-07,1,cryptoscam_synthetic
mixer_000173,Mixer,17.58047674245851,24.09301987048485,0.21527846519786475,2538,2018-01-12,2019-06-21,1,cryptoscam_synthetic
mixer_000174,Mixer,0.7130742847442071,11.579886234185604,0.12184235808624168,4486,2018-12-17,2019-11-08,1,cryptoscam_synthetic
mixer_000175,Mixer,6.925344908854047,8.019562179148124,0.32826132251414797,4853,2018-06-13,2019-11-20,1,cryptoscam_synthetic
mixer_000176,Mixer,2.0012604113439716,3.456474103323784,0.5891638542867141,4479,2018-06-26,2019-06-21,1,cryptoscam_synthetic
mixer_000177,Mixer,30.37898783870628,17.13078015224842,0.8856434648276562,3967,2018-05-06,2019-10-09,1,cryptoscam_synthetic
mixer_000178,Mixer,14.547680312999546,1.5575690650370908,1.4213803349041336,2325,2018-01-06,2019-06-17,1,cryptoscam_synthetic
mixer_000179,Mixer,1.9517206329399894,28.788261061944898,0.3475730459664142,2113,2018-02-10,2019-10-03,1,cryptoscam_synthetic
mixer_000180,Mixer,52.77515260036716,7.079941301486264,2.523621013577996,262,2018-10-06,2019-07-04,1,cryptoscam_synthetic
mixer_000181,Mixer,27.034226384281,20.533243983984548,1.493617256488787,1969,2018-05-17,2019-02-06,1,cryptoscam_synthetic
mixer_000182,Mixer,11.127819465005288,22.6419428735509,0.43074492761668925,921,2018-08-06,2019-12-22,1,cryptoscam_synthetic
mixer_000183,Mixer,28.532511063366744,5.016598734596835,2.830928567485346,4680,2018-06-26,2019-11-05,1,cryptoscam_synthetic
mixer_000184,Mixer,16.50941904407812,18.99270067763529,0.41289352936261225,3599,2018-09-25,2019-04-13,1,cryptoscam_synthetic
mixer_000185,Mixer,11.185270085953004,10.537989228931107,0.027132654446646344,2894,2018-02-03,2019-12-12,1,cryptoscam_synthetic
mixer_000186,Mixer,4.028612156641858,3.0616541546046827,0.324511095414041,3198,2018-01-02,2019-11-06,1,cryptoscam_synthetic
mixer_000187,Mixer,5.500228576550913,3.705100671946643,0.8276124782046425,3135,2018-09-04,2019-07-11,1,cryptoscam_synthetic
mixer_000188,Mixer,13.629409576846768,3.2582484315260642,1.6768011350728613,123,2018-04-03,2019-06-11,1,cryptoscam_synthetic
mixer_000189,Mixer,17.955755542111543,0.20786447162211957,1.6670110977021102,101,2018-05-16,2019-07-12,1,cryptoscam_synthetic
mixer_000190,Mixer,42.862290726164524,3.982660900812245,1.9093758099594458,4304,2018-09-17,2019-08-05,1,cryptoscam_synthetic
mixer_000191,Mixer,24.131679041999778,10.683564146535083,0.7633979187164185,4970,2018-01-08,2019-05-27,1,cryptoscam_synthetic
mixer_000192,Mixer,18.26953028849523,0.5404302453730898,1.4538372642194612,752,2018-02-17,2019-01-22,1,cryptoscam_synthetic
mixer_000193,Mixer,6.880550994327889,2.9617320771633775,1.027673502775033,4461,2018-03-05,2019-12-05,1,cryptoscam_synthetic
mixer_000194,Mixer,10.178684884766373,21.442629598317318,0.1555337644461109,1790,2018-08-13,2019-09-11,1,cryptoscam_synthetic
mixer_000195,Mixer,4.28675996453115,0.31768046939234856,1.192351007678426,3334,2018-09-18,2019-06-22,1,cryptoscam_synthetic
mixer_000196,Mixer,4.21657537068417,5.170614126362854,0.5917893434745953,3335,2018-03-28,2019-09-12,1,cryptoscam_synthetic
mixer_000197,Mixer,42.364367412772474,0.00176250787319031,0.03381630735791627,1898,2018-03-26,2019-01-22,1,cryptoscam_synthetic
mixer_000198,Mixer,15.88058439927342,1.3359479979831155,0.361857619607117,720,2018-12-17,2019-11-28,1,cryptoscam_synthetic
mixer_000199,Mixer,0.3504684237116388,17.134149679540634,0.11564595029132035,3045,2018-08-11,2019-12-27,1,cryptoscam_synthetic
mixer_000200,Mixer,24.631427609862655,44.697700844716735,0.164293546937409,1121,2018-07-15,2019-11-20,1,cryptoscam_synthetic
mixer_000201,Mixer,10.047022347027145,9.90331564184685,0.04999524979326735,2741,2018-12-12,2019-06-19,1,cryptoscam_synthetic
mixer_000202,Mixer,42.22700688163421,1.651152658687064,1.2463188958704319,681,2018-12-15,2019-01-27,1,cryptoscam_synthetic
mixer_000203,Mixer,16.038870752754228,10.426550210532964,0.5665106953218937,2471,2018-05-08,2019-02-27,1,cryptoscam_synthetic
mixer_000204,Mixer,21.80017826837549,4.070608072426641,0.38946468911118987,4696,2018-04-02,2019-03-03,1,cryptoscam_synthetic
mixer_000205,Mixer,18.927820383507303,3.403368816830913,0.49424159817341745,4452,2018-07-24,2019-02-24,1,cryptoscam_synthetic
mixer_000206,Mixer,105.39834197770757,1.9626489780269067,0.4859729360606101,1685,2018-01-22,2019-01-25,1,cryptoscam_synthetic
mixer_000207,Mixer,45.13041500982404,11.119667413164471,4.373292575397767,546,2018-12-26,2019-10-04,1,cryptoscam_synthetic
