txId,time_step,amount,fee,input_count,output_count,total_received,total_sent,balance,transaction_count,class,dataset_source
tx_007682,11,0.3031280571454292,0.002835211897206464,2,5,3.174323832355685,1.5686082833374353,0.3852790646163552,12,0,elliptic_synthetic
tx_007683,3,0.15653844410470222,0.0004868859141030568,3,1,0.31564238251140186,1.0866916438586018,0.1327875655247579,93,0,elliptic_synthetic
tx_007684,26,0.12076537341305722,0.002003043794804344,3,4,0.8108692683064485,1.8641970086584096,0.3760879824903754,64,0,elliptic_synthetic
tx_007685,40,0.15169387489577918,0.0002563485647140888,2,4,0.6589721958760282,1.2181620873772716,0.19060309583571303,43,0,elliptic_synthetic
tx_007686,21,0.11642867580816967,0.00015378845026058646,4,5,0.20539976245618413,1.4903405734528288,0.11779163215793978,90,0,elliptic_synthetic
tx_007687,4,0.5081202463166978,0.0010309784530606097,1,4,3.758482517024152,2.197786576978327,0.18569015768934444,47,0,elliptic_synthetic
tx_007688,43,0.16004256014122517,0.0007450647486345564,1,2,6.295044322373273,3.4413512411194564,0.05619990910002957,68,0,elliptic_synthetic
tx_007689,16,0.06853744356976472,9.172934115491206e-05,2,5,0.11197092672472704,1.9763798071720464,0.06334584421303742,77,0,elliptic_synthetic
tx_007690,9,2.2133885646100535,0.00024080311562885506,4,3,5.150024762128183,0.11667481587393393,0.5035086694772414,36,0,elliptic_synthetic
tx_007691,48,0.15420600884800334,0.0003391686526079804,2,4,1.1453365212411788,1.848609455414583,0.053843462544568746,2,0,elliptic_synthetic
tx_007692,1,0.16960447878732376,0.0008164743829985273,2,5,0.8823179065719103,4.795402123931212,0.34333890854239957,50,0,elliptic_synthetic
tx_007693,3,0.8526149823652336,0.000359261230223312,4,6,0.3485106999901352,2.169456036558407,0.09116474508838886,83,0,elliptic_synthetic
tx_007694,38,0.001909067733808189,0.0005276257446080388,4,2,1.3540220764749527,1.3659388307031828,0.3546457754997479,32,0,elliptic_synthetic
tx_007695,36,0.11769205660328726,0.001331010772790905,2,6,1.2513038381165902,2.7158953589213928,0.8059084825313939,57,0,elliptic_synthetic
tx_007696,2,0.6171753529702351,0.000783764540593152,1,5,2.080276401227949,1.6407305601267401,0.6139807088866301,63,0,elliptic_synthetic
tx_007697,21,0.0716365529064455,0.0020424947781726497,2,4,1.1336612281001464,4.352388284435972,0.5186674840340916,51,0,elliptic_synthetic
tx_007698,1,0.40220677576754343,0.0009803607023479057,2,6,0.5066567043919601,1.1811522341186766,0.3470818847401206,10,0,elliptic_synthetic
tx_007699,22,0.02869445548635644,0.0010926228790652213,3,5,4.983459876873469,1.1649361162104768,0.13667018554905183,18,0,elliptic_synthetic
tx_007700,6,0.33879928407095744,8.336183843692952e-05,4,3,3.378977239561761,0.02121946321436649,0.6114095976090433,76,0,elliptic_synthetic
tx_007701,42,0.3849740509215972,0.002931771130074422,2,1,3.7638438412648516,2.378144098847304,0.5306978031735801,58,0,elliptic_synthetic
tx_007702,40,0.744712011101172,0.00041990525402791506,4,5,4.1469139204374725,1.533295885079629,0.004884965718915884,98,0,elliptic_synthetic
tx_007703,5,0.08852825346998884,0.0005129999089239796,3,7,2.7856520856507463,5.38929538817482,0.5830272338180824,57,0,elliptic_synthetic
tx_007704,43,0.6087174052216061,0.00022829608987198945,4,2,0.3043149983016387,0.5682347823513761,0.10024954208756214,39,0,elliptic_synthetic
tx_007705,41,0.055901092605903736,0.0016671204336166237,1,2,3.269644345819024,0.25811989020261644,0.1240643609357738,63,0,elliptic_synthetic
tx_007706,8,0.008534609541862097,8.137558881526978e-05,1,6,1.2687693919859417,0.04120590322372608,0.022314051696108672,94,0,elliptic_synthetic
tx_007707,37,0.917344523941537,0.0005589461316710493,3,7,0.35681688925497945,7.053358514284806,0.7655636761900932,83,0,elliptic_synthetic
tx_007708,16,1.9649765223092217,0.0006904675411338852,2,4,0.4935502158029934,2.2694467417053863,0.08289120366948949,75,0,elliptic_synthetic
tx_007709,17,0.10596118141943203,0.000311482493130158,3,2,1.8280594096544234,7.013696281617245,0.04204384726213877,5,0,elliptic_synthetic
tx_007710,42,0.016593443501313806,0.00039128716306138046,1,1,1.2111454224009917,3.2536079177821913,0.31877470079227876,97,0,elliptic_synthetic
tx_007711,18,0.3940373705393369,0.002228316456748568,2,4,0.34278247658999683,0.3094495080827899,0.2454742513205742,52,0,elliptic_synthetic
tx_007712,22,0.426382431404303,0.0016100092636657966,3,7,5.652255724329328,4.662498481626348,0.3760687021876756,6,0,elliptic_synthetic
tx_007713,28,1.0520833227464113,0.0008557774519647885,2,4,1.252330066300453,1.2213229354354103,0.8591869616220077,53,0,elliptic_synthetic
tx_007714,44,0.20155534643406894,0.0007630515845941131,4,7,2.599528057138854,2.1209231725108557,0.21269009416474816,71,0,elliptic_synthetic
tx_007715,37,0.4349697309088784,0.0015098067495377147,4,5,3.6124461424576246,0.5854239580107545,0.3206013268600465,10,0,elliptic_synthetic
tx_007716,2,0.21548048871452344,0.000990204888155884,4,7,0.37099760282613486,4.19386842461024,0.20522159346527927,87,0,elliptic_synthetic
tx_007717,28,0.02842580732825408,0.001583424559727228,1,7,0.6069160353800688,2.2488802271184554,0.2830157126770051,69,0,elliptic_synthetic
tx_007718,37,0.2808308872329711,0.002814013835341646,2,5,3.732848752842817,0.5936763631626836,0.6453046175374519,25,0,elliptic_synthetic
tx_007719,41,0.025600532385062942,0.00036922482391689844,2,2,0.4173868115192874,0.6586662365336939,0.43323324431351246,58,0,elliptic_synthetic
tx_007720,43,0.05941771388082901,0.0006827041162427363,4,7,3.27546655792186,2.378323800909881,0.2569052945231266,69,0,elliptic_synthetic
tx_007721,25,0.526366615317055,0.0002323352045878014,4,3,4.37343719864004,2.8799236877897085,0.012736863172299419,64,0,elliptic_synthetic
tx_007722,23,2.379092251962073,0.000307763913007249,3,3,0.2042933069867398,2.1718395983941075,0.07832655495238433,11,0,elliptic_synthetic
tx_007723,11,0.7219317963614669,0.00020069366839306743,1,5,1.8264444927378185,0.9757301078781248,0.1556287722042337,7,0,elliptic_synthetic
tx_007724,45,0.37505409364028985,0.0009512014605201339,1,2,4.18402743983739,6.013429741141345,0.14525183236082564,74,0,elliptic_synthetic
tx_007725,23,0.6212857514711305,6.415869969881646e-05,1,4,1.8949139033098248,1.4559059796179736,0.4812114901573587,15,0,elliptic_synthetic
tx_007726,3,0.4149093003534228,0.0012155418389264772,4,4,0.5132291025830882,3.7018667397985343,0.13309272692279192,47,0,elliptic_synthetic
tx_007727,21,1.354617135424631,0.00150860509689592,2,4,0.04593329730696432,0.32600313130919945,0.9220938069969968,92,0,elliptic_synthetic
tx_007728,22,0.0026840694416563242,0.0005089735822127694,2,5,0.8439195709626509,1.3021309759374733,0.16658396288510796,68,0,elliptic_synthetic
tx_007729,44,0.8499840026993681,0.00145951927232499,3,2,5.626570271261576,0.22380286729624227,0.300699212724086,72,0,elliptic_synthetic
tx_007730,2,1.381395888509982,0.000634171361157896,2,6,1.8036784304405975,4.587634988342842,0.720052107511,77,0,elliptic_synthetic
tx_007731,45,0.37478023226870705,0.0013679050910618293,1,7,0.9676470949657127,1.4369331727607877,0.35431477027581104,78,0,elliptic_synthetic
tx_007732,20,0.07565638814087663,6.953939940715044e-06,1,6,2.2463386089079074,0.3408217944833204,0.1546944727680961,86,0,elliptic_synthetic
tx_007733,5,1.9135964847751865,0.0017572724799432824,1,7,5.121738301432801,7.831424673043842,0.4911660087252164,34,0,elliptic_synthetic
tx_007734,16,0.13062302296674827,0.0016632875565716861,1,5,3.0379396587309375,1.5409995860664742,0.1637951025312099,33,0,elliptic_synthetic
tx_007735,33,0.06525674611706062,0.0006615415717469214,1,2,3.5298206573339845,9.553021477134559,0.06572621267209326,35,0,elliptic_synthetic
tx_007736,34,0.7594428650201962,0.00010747415968782981,1,4,0.7134795808363955,3.3629642370423487,0.09423026577294163,47,0,elliptic_synthetic
tx_007737,23,0.06663078731256365,8.186727037654602e-05,4,3,1.1898994813254191,1.2504712335883,0.546631356131374,26,0,elliptic_synthetic
tx_007738,17,2.035882892507805,0.0006022975464491118,1,5,2.8471021837155415,1.7116934364176495,0.8867270708661094,67,0,elliptic_synthetic
tx_007739,13,0.6605355568627146,0.00027434658887592173,1,6,0.15315348922082012,0.3450766187388992,0.7581320611931482,42,0,elliptic_synthetic
tx_007740,38,0.03022505382494151,7.23982273833008e-05,3,6,1.9368657355309524,0.3715989576271223,0.028973250461686896,65,0,elliptic_synthetic
tx_007741,5,2.554790606626597,0.00024303327536338206,1,5,3.035067650904413,1.5035393642529191,0.3154664953048011,85,0,elliptic_synthetic
tx_007742,14,0.9289755855057117,0.00043245954595179365,2,2,0.9091314391967651,0.5810600641213141,0.2994330597508833,98,0,elliptic_synthetic
tx_007743,47,0.2880915700773716,0.0017041570190958377,3,1,1.2803116696853747,1.087717222201298,0.1389323652309084,42,0,elliptic_synthetic
tx_007744,9,0.7079688653092326,0.0008322595813458059,1,1,1.2800270503405564,0.26968898725990886,0.060826244882149674,15,0,elliptic_synthetic
tx_007745,25,0.2769176035040933,0.0031755742643630636,2,6,4.260021151567507,2.382582238687739,0.24711476354022688,72,0,elliptic_synthetic
tx_007746,18,0.24496378047088083,0.0007509807948382799,1,6,1.7840204821338963,0.40911363121801686,1.230434536927843,57,0,elliptic_synthetic
tx_007747,38,0.9245980239478709,0.0021339185966502455,2,1,0.8070551523232982,2.6148241026901444,0.017425416883795092,71,0,elliptic_synthetic
tx_007748,20,0.1236361071265258,0.0006297220514566539,3,7,0.023564389803260668,0.596824665131557,0.258212768025728,68,0,elliptic_synthetic
tx_007749,3,0.21901305701661178,0.00010845254388864134,4,3,0.28345364134869766,0.822869673494693,0.027643698372591095,12,0,elliptic_synthetic
tx_007750,14,0.10129193637898566,0.0009351610296255521,4,7,0.3534468079435466,0.6171891260516533,0.3111265152161334,54,0,elliptic_synthetic
tx_007751,25,0.5137678175124301,0.00036027984437893317,4,3,2.8117276115095176,0.2391551484459579,0.2621414579824883,35,0,elliptic_synthetic
tx_007752,7,0.4691361053602016,0.0018469059540366674,4,1,0.7638393409845403,3.7009768296170558,0.17333615347293568,83,0,elliptic_synthetic
tx_007753,43,0.5664646412222957,0.0005709919484113711,4,6,0.027979211117845623,0.15097501344344483,0.02786906777351418,43,0,elliptic_synthetic
tx_007754,20,1.932341845601914,0.0005234726038476959,2,6,0.5625742096680479,1.5508597349106408,0.10338807691712802,16,0,elliptic_synthetic
tx_007755,16,0.900677454609336,0.0003477356023760561,3,2,0.6968269433821552,1.651436153259749,0.09907499609729133,54,0,elliptic_synthetic
tx_007756,27,0.5812435865406779,8.76165841556957e-05,3,1,0.6189802762104727,1.1075149875656447,1.1037408970794382,90,0,elliptic_synthetic
tx_007757,14,0.4582680362766387,0.0011140903627236698,4,5,0.9681833336528346,0.388454475532234,0.05968202979043255,4,0,elliptic_synthetic
tx_007758,1,0.36898110913939863,0.0010295374801861487,2,6,1.0958568706499963,0.22770905074821335,0.33876644304535175,91,0,elliptic_synthetic
tx_007759,40,0.23983060625828317,0.002705672198006142,4,1,3.182334693347644,5.024818447851972,0.23620590297908656,2,0,elliptic_synthetic
tx_007760,46,1.4438202187885774,0.0016603468215418663,1,6,2.226953508500981,3.836756923235743,0.06760761106940898,75,0,elliptic_synthetic
tx_007761,7,0.1371928542468637,0.0014949449801767809,2,3,0.057099225863986594,1.0335795378980408,0.138913515716207,37,0,elliptic_synthetic
tx_007762,27,0.8584999859575652,0.002021081934657376,2,3,0.6715171095994289,3.2529496435472014,0.8334001717179113,74,0,elliptic_synthetic
tx_007763,41,0.029333486400218805,0.0018739245816783204,4,1,1.5143118961207236,0.3634269712228066,0.3746654829256666,16,0,elliptic_synthetic
tx_007764,24,0.08824954081378122,8.373760220944036e-05,3,1,0.1083444775438598,0.12261552091416852,0.48234943585762013,31,0,elliptic_synthetic
tx_007765,3,0.952762017122555,0.0019727276424994413,3,2,1.0063626048364471,4.387456309363626,0.15874376317540914,96,0,elliptic_synthetic
tx_007766,20,0.1969235739293923,0.0014027025478279293,3,7,0.6510503168147806,0.43284967413894687,0.026093300002134227,99,0,elliptic_synthetic
tx_007767,47,0.787981060049226,0.0012443290625144038,3,5,2.751175618889164,1.9484199252215098,0.5424285396783775,1,0,elliptic_synthetic
tx_007768,12,0.05955353778908746,0.0010646804155270636,1,3,4.0551126167464515,4.0179962233876685,0.13323230143335021,90,0,elliptic_synthetic
tx_007769,40,0.04491500231657756,0.0015851266753581328,2,1,1.9456859565402167,0.7724252265728137,0.06863330760883729,22,0,elliptic_synthetic
tx_007770,32,0.6644152665692582,0.0006657732634774968,2,5,0.3850721260756774,3.1986449876933554,0.2225033467641513,64,0,elliptic_synthetic
tx_007771,3,0.09736625734748328,0.0006806297229027174,1,2,2.7399354586115905,0.6299334914171483,0.1587484247245368,79,0,elliptic_synthetic
tx_007772,30,0.0035717999627651676,0.0019439395377730618,1,4,2.7956768938082477,2.161257948047503,0.037449662851894355,18,0,elliptic_synthetic
tx_007773,37,0.5296783388998382,0.0011566475223342514,3,3,0.5680695810716856,0.05814065994168938,0.18606447588047856,8,0,elliptic_synthetic
tx_007774,11,0.5194066616532524,5.518981050515482e-06,3,2,1.736143393233938,0.6755456747475903,0.1660259686939434,41,0,elliptic_synthetic
tx_007775,27,1.001657887665995,0.0006687951977174666,1,6,0.9312687102140972,6.676968797159831,0.4333077159149204,68,0,elliptic_synthetic
tx_007776,18,0.7214730879801295,0.0011117032929839094,1,4,0.5900848674501846,1.6752743205478158,0.3527268075059761,23,0,elliptic_synthetic
tx_007777,44,2.528771591278303,0.0003402152202490017,2,5,1.3843051490578568,0.11185832785002285,0.02996873227863965,16,0,elliptic_synthetic
tx_007778,24,1.3070813818985056,0.00011503769789320163,1,3,0.45545037726729964,0.5176219564999108,0.006557779433896562,62,0,elliptic_synthetic
tx_007779,24,0.21800938698093106,0.00044777556959862725,3,6,2.175577649744173,3.0097242623089757,0.6002476831189739,78,0,elliptic_synthetic
tx_007780,19,0.24572021808010203,0.002408207200854307,1,5,1.1267041746014266,0.21287921424214412,0.14541249287018515,43,0,elliptic_synthetic
tx_007781,13,0.25238908868869103,0.0003832623585501113,1,6,3.777846880798208,4.368810424932201,0.26087274165992064,90,0,elliptic_synthetic
tx_007782,45,0.13874212225439195,0.003196998779969875,4,5,3.0055286977576654,0.6631677738853604,0.6269478759184042,71,0,elliptic_synthetic
tx_007783,48,0.052312619237414884,0.0035520720419716587,2,5,0.281584837252714,3.0560455145374394,0.11728251129771694,3,0,elliptic_synthetic
tx_007784,37,0.554826818651242,0.0002643782275856168,3,1,7.322065277692911,1.806774214907505,0.08644027635998346,91,0,elliptic_synthetic
tx_007785,19,0.10718376523302699,0.0013901726503657262,1,5,2.1494526209055778,0.9633740591949922,0.03405636596754828,64,0,elliptic_synthetic
tx_007786,25,1.1935072176153338,0.00020001104542733628,4,6,3.0326180890681753,0.7899243427767895,0.5740045425973626,25,0,elliptic_synthetic
tx_007787,10,0.2925415095394486,0.0008331273757038884,3,3,3.388476096819081,0.6348402945321046,0.7683981418068396,68,0,elliptic_synthetic
tx_007788,15,0.22825204884600153,0.0007660965989499683,3,4,8.123801912875397,2.108605739101226,0.1688755105604223,71,0,elliptic_synthetic
tx_007789,9,0.05261232785360394,0.0004036964577019975,1,2,3.09516368485869,1.4553854005785984,0.62020597811284,70,0,elliptic_synthetic
tx_007790,5,1.3054142339110377,0.000145425106433507,1,7,1.2521123692734786,6.815373374742156,0.11077013326604854,33,0,elliptic_synthetic
tx_007791,47,0.07943557814948185,0.0006299166656024864,1,1,1.0247550155182936,1.115772183073976,0.22738516957032415,87,0,elliptic_synthetic
tx_007792,21,0.36605047567736837,0.0003637993857042306,4,6,0.3714401432350328,0.2951760633273803,0.17946379714348135,65,0,elliptic_synthetic
tx_007793,23,1.2448470461193404,0.0024401217773213925,1,5,0.04544185815149174,0.554034875881837,0.045172819130990735,3,0,elliptic_synthetic
tx_007794,41,0.6312763291708636,0.00015550450774018886,2,4,0.21038349237018966,6.6589055937748185,0.45863456609830416,57,0,elliptic_synthetic
tx_007795,18,0.15177440456799915,0.001752658567571604,3,1,3.2056029040405476,3.687976424943339,0.2580789646014504,69,0,elliptic_synthetic
tx_007796,11,0.9688640859735449,0.0005566694173943075,1,2,2.8365861409758737,0.17383986657471415,0.14683718256125433,19,0,elliptic_synthetic
tx_007797,20,0.1766073865764997,0.0004102418605496799,2,4,0.4420312114261411,5.504009846296953,0.16465396306140545,6,0,elliptic_synthetic
tx_007798,26,0.2079665122570674,0.001192355714537347,1,5,0.035383347590669086,3.1493632852263564,0.09675488253419623,43,0,elliptic_synthetic
tx_007799,34,0.96166409150748,0.0011584065040787545,2,2,0.6739312263406918,0.21910817138463187,0.5416089646587936,39,0,elliptic_synthetic
tx_007800,19,0.07342509016665114,0.00043943331317770505,1,3,1.4987715708617217,1.0279673957494073,0.08684591218830696,85,0,elliptic_synthetic
tx_007801,7,0.3994536694235886,0.0006199814491275779,3,5,2.644067294204035,0.6440399136937242,0.006101769402984067,68,0,elliptic_synthetic
tx_007802,33,0.427618823826032,0.000919662390104731,4,5,6.346426982227158,1.0383959137379903,0.050749466489935634,9,0,elliptic_synthetic
tx_007803,21,0.912148815620882,0.0007728420757058693,3,7,0.492608813130038,1.2515420168664462,0.03529874470212811,97,0,elliptic_synthetic
tx_007804,14,0.08439220020782033,0.0004731894262053123,1,5,1.8255626382811263,2.942167700770738,0.11023815749215352,74,0,elliptic_synthetic
tx_007805,5,0.5257717171907336,0.0006184594524734272,3,2,2.7692163413962847,0.5325918466225658,0.3121169086135362,35,0,elliptic_synthetic
tx_007806,43,0.08891176663380555,0.002090213038712304,3,6,1.1790058902327971,3.3675119921082266,0.05749697518226078,95,0,elliptic_synthetic
tx_007807,4,1.0175990749083859,0.0007256005280260016,2,1,1.1331894304998336,10.396853203560028,0.23944646673638,10,0,elliptic_synthetic
tx_007808,4,1.2719629316369148,0.0009839383262527843,1,5,1.6110976828805244,2.33385783995173,0.04903433685404403,81,0,elliptic_synthetic
tx_007809,19,1.3630678134399097,0.0021926788937903638,3,5,1.6771978927243882,1.7057886597451906,0.3025134475874491,8,0,elliptic_synthetic
tx_007810,7,0.7786847563231769,0.0035916929188897274,4,5,4.582407922368672,0.04306786346363933,0.030681553491945193,3,0,elliptic_synthetic
tx_007811,25,0.8319831277488562,0.0007706234091945691,2,4,1.0112209887311117,0.9624658407613366,0.23842742685569715,92,0,elliptic_synthetic
tx_007812,29,1.4274180457664207,0.0005227411600705257,1,3,0.29352619863398605,0.9511329822650629,0.03217483819316986,7,0,elliptic_synthetic
tx_007813,32,0.06805492808587815,0.0016211994648327299,1,5,0.3352857848749444,1.9412772821749702,0.17668017681240508,20,0,elliptic_synthetic
tx_007814,19,0.8596058830505151,0.0007100026487128729,3,4,3.3924096106523423,0.6588723468837036,0.24045446040910692,62,0,elliptic_synthetic
tx_007815,13,0.17906387839015575,0.00024384979351715948,4,5,1.6128318003033404,1.921293243642856,0.23276466201414106,99,0,elliptic_synthetic
tx_007816,11,1.0896882494165405,0.001114531475242746,2,3,0.15322613658519454,4.086430989603039,0.11479950821688573,70,0,elliptic_synthetic
tx_007817,23,0.09093796945078157,0.0032901601736110776,3,1,2.6270089992392376,4.091438145631904,0.08020819473421971,17,0,elliptic_synthetic
tx_007818,31,0.8151415843749931,0.0014807812214823884,4,5,4.533817464794384,0.08013111071357587,0.1589250910813676,11,0,elliptic_synthetic
tx_007819,32,0.41168995177894796,0.002120496157669803,1,2,2.1367310547777962,1.4529706693482405,0.4473675044242283,17,0,elliptic_synthetic
tx_007820,23,0.40354977072765774,0.00024823169683626134,3,5,3.963286523990571,0.5034609926789356,0.44991738775441986,67,0,elliptic_synthetic
tx_007821,9,0.00814945525426042,0.00020123120441537998,3,2,2.681480840732455,1.115109841589228,0.13637544465559967,42,0,elliptic_synthetic
tx_007822,34,0.1558996124606506,0.0014749488713629367,2,3,2.9508804613602697,2.216595155564834,0.13189267697489812,35,0,elliptic_synthetic
tx_007823,41,0.22482477159096356,0.00038166799221858456,1,6,0.4888458694411994,2.0963553283241314,1.7455483421397382,59,0,elliptic_synthetic
tx_007824,11,0.09718058867615215,0.00039172425551248577,3,1,0.9577724723841285,2.9319388565104623,0.10031583361607625,80,0,elliptic_synthetic
tx_007825,18,0.39860204724091586,0.0004996970201763736,4,7,7.370004330157074,2.9546841555591192,0.17320907308642314,9,0,elliptic_synthetic
tx_007826,37,0.2682335606006757,0.0007731244208691645,2,7,3.0291737119334465,0.5254322536289636,0.32200143109313367,88,0,elliptic_synthetic
tx_007827,6,0.4158370369034105,0.0030477511759949964,1,1,3.7359650028765703,1.3285234750157515,0.6026643458956116,25,0,elliptic_synthetic
tx_007828,3,0.8082138103923517,0.0005066320328129784,1,5,0.9576316526683729,5.788664144248143,0.074716132027261,48,0,elliptic_synthetic
tx_007829,44,0.4944002600416989,0.0020611884367638775,4,4,2.8381507880537407,1.4460575423516704,0.9155888757453519,26,0,elliptic_synthetic
tx_007830,44,0.0014837547218715021,0.00019069308822054312,2,6,4.244686586230051,0.9738388565264141,0.37578513456368473,84,0,elliptic_synthetic
tx_007831,22,0.2095750778349202,0.0015132353128093751,2,1,0.3915538137301756,1.3851782237595835,0.13451935157342637,59,0,elliptic_synthetic
tx_007832,43,1.1028767609434524,0.0013776337869600334,2,5,0.3336731350627939,0.07924902040436399,0.06391943591911944,97,0,elliptic_synthetic
tx_007833,3,0.49419159330244744,3.4031555761901553e-05,4,4,1.5727810089010241,0.3495025504980229,0.05329018276876813,93,0,elliptic_synthetic
tx_007834,25,0.6125227355776408,0.00026432322550743495,1,5,0.3470311218655866,0.17029820441531943,0.49234665065077776,81,0,elliptic_synthetic
tx_007835,22,1.0089271097135728,0.0013530487191296843,3,4,2.794223894839611,7.161111300873227,0.0722947507698851,80,0,elliptic_synthetic
tx_007836,33,0.06345864643200377,0.0008988316679487843,3,4,1.0834127186357707,0.27713661757625846,0.1574281896529419,19,0,elliptic_synthetic
tx_007837,6,0.640577245448294,0.0008344399539168201,1,2,0.6198471741367633,0.3683916533415907,0.4620846196543595,90,0,elliptic_synthetic
tx_007838,6,0.12509481556854954,0.001740679548977167,1,7,2.521509931264012,1.1426527620410074,0.3714799077757384,21,0,elliptic_synthetic
tx_007839,4,0.21177495243976055,0.0008866977261958332,2,6,0.6606991556185614,6.269471173753001,0.48248313536894066,32,0,elliptic_synthetic
tx_007840,20,0.5719491189409578,0.0003599767035765542,1,4,0.39382538200162975,1.4221200103710083,0.03909158880087529,1,0,elliptic_synthetic
tx_007841,14,0.3472134335234503,0.003589815435173,4,6,3.039240401462179,1.2016471655417726,0.44889299635121477,56,0,elliptic_synthetic
tx_007842,44,0.20513284612013433,0.00032088189747841333,1,3,2.2922395534165227,0.2435831358029101,0.18571915043164036,92,0,elliptic_synthetic
tx_007843,26,0.6683675048778817,0.0002778388202413536,1,1,2.7324444263790557,2.3616138011757357,0.04120058972164934,55,0,elliptic_synthetic
tx_007844,15,0.07185585186780634,0.004222184992078236,1,3,0.6179136269907988,0.32925763738467645,0.085634495754111,45,0,elliptic_synthetic
tx_007845,10,0.5450374584786123,0.0001639827604556355,2,4,5.106837456951214,0.30920838032570985,0.21491491318237538,54,0,elliptic_synthetic
tx_007846,19,0.23712565978089098,0.000458727681989236,3,2,1.8507075425234456,0.2457491917429507,0.23853139226018322,5,0,elliptic_synthetic
tx_007847,26,0.2971763236853339,0.0002060175100424737,2,6,4.49014778182674,1.756668083868832,0.13529283446411675,39,0,elliptic_synthetic
tx_007848,3,1.6715365130215356,0.0020342267567443695,3,2,1.4034824577634606,0.8052142753863842,0.16158650322256457,75,0,elliptic_synthetic
tx_007849,28,0.4068026621441438,0.0024051248091497605,3,6,0.3510344381430503,1.0608424300686292,0.8453370713377079,64,0,elliptic_synthetic
tx_007850,2,0.7176389472106404,0.0027577837410374577,4,6,0.14141999645086542,1.0595672515524635,0.10384667329576946,48,0,elliptic_synthetic
tx_007851,46,1.2961560025325223,1.137135689239882e-05,3,2,2.2209733563462275,1.5736282557256818,0.46220910219786226,61,0,elliptic_synthetic
tx_007852,33,0.612064327075973,0.00018688813509346044,3,7,0.713446996462025,1.6379626787965593,0.2782266620944442,65,0,elliptic_synthetic
tx_007853,30,0.35560417958178236,0.0007821343850446151,3,7,3.616606462304293,1.5847994544689836,0.22249784793743652,69,0,elliptic_synthetic
tx_007854,25,1.2616268763802672,0.0002788568789209416,2,6,2.8941663730246256,0.46727562654749677,0.5819719059321634,46,0,elliptic_synthetic
tx_007855,35,0.7394388454799166,0.0001926837510031076,3,2,0.205604162605878,5.218029706301741,0.7218131048053816,79,0,elliptic_synthetic
tx_007856,25,0.1895964547380986,0.000876513294355942,3,2,0.9083232569557733,0.7044107936230523,0.1290865009062664,22,0,elliptic_synthetic
tx_007857,28,0.20250022517687893,0.0008195311719627367,1,1,0.0019327019184311705,1.6394566779269963,0.7235032206855011,63,0,elliptic_synthetic
tx_007858,19,0.33836024846154505,0.0035837735440511992,2,1,4.191639044858541,0.07515018759175256,0.6271028337697243,82,0,elliptic_synthetic
tx_007859,33,0.12476738516907343,0.00022764218111016518,4,1,6.830395874913673,0.7449759025976169,0.4555109083182707,86,0,elliptic_synthetic
tx_007860,27,0.9390675568895119,0.00025304047833245264,1,4,0.22000806792547722,0.3951122777406162,1.3299496940149695,61,0,elliptic_synthetic
tx_007861,45,0.15381730905032068,0.0012605996108800658,4,5,1.5803383573922978,2.8041009444309486,0.29576194839861575,18,0,elliptic_synthetic
tx_007862,22,0.679069786804655,0.0001439789590676463,3,1,5.3317273965489616,3.870482624082711,1.100879671722482,83,0,elliptic_synthetic
tx_007863,46,0.35433614412641046,0.0007991392907959065,4,1,1.0366839105637167,0.2872717927993998,0.7451297434525823,78,0,elliptic_synthetic
tx_007864,15,0.00895722366972175,0.0012416604945871975,1,4,1.0905563578245256,0.16147434904766972,0.050397496987867614,74,0,elliptic_synthetic
tx_007865,17,0.7263476145464063,0.00013749264391394565,4,5,0.3696495463501026,0.06724116345159076,0.15110717611504687,85,0,elliptic_synthetic
tx_007866,15,0.4447971122517225,0.0001275667833024206,1,3,1.9937962499036685,0.5164331256264103,1.0522928508363334,10,0,elliptic_synthetic
tx_007867,15,1.1360253336850068,0.0005131349695868005,4,3,1.012272943380871,3.879855633685538,0.08063139046681982,11,0,elliptic_synthetic
tx_007868,30,0.1433580310776443,0.00016969082724836826,3,5,0.1436880463821801,0.6304924576617758,0.20737015774784032,45,0,elliptic_synthetic
tx_007869,23,0.7008507303511345,6.984575002202416e-05,2,6,0.740527787220314,0.3636231666965094,0.06816779541247028,15,0,elliptic_synthetic
tx_007870,17,0.4607269084168021,0.0006293651554311894,2,3,1.7480154482438113,0.007533550601538763,0.001008059192336586,1,0,elliptic_synthetic
tx_007871,40,0.07780530489438113,0.000945689233595348,1,5,0.3486981279305071,6.276655551676637,0.09713868251936765,5,0,elliptic_synthetic
tx_007872,42,0.189903403464685,0.0003693830219801299,1,3,1.9010941063959328,1.0514114965713337,0.021537097989886053,23,0,elliptic_synthetic
tx_007873,24,0.06861718629289806,0.003662404234546434,1,5,0.36064642637901323,0.20780763154877074,0.09810805053790801,16,0,elliptic_synthetic
tx_007874,32,0.0989136462436582,0.0010926631550775706,3,3,0.8450038679806379,2.4584726631438456,0.008136075279285233,23,0,elliptic_synthetic
tx_007875,5,0.24180421541889208,0.00022174298825924625,4,7,1.0866846222888045,5.6699773985367035,0.14549493801305793,58,0,elliptic_synthetic
tx_007876,11,0.10798281425675126,0.0002714473245156763,1,4,1.9973430144273379,0.21950741013175099,0.37888410127495037,8,0,elliptic_synthetic
